id,title,context,question,answers,yi-1.5,BLEU,ROUGE_rouge1,ROUGE_rouge2,ROUGE_rougeL,BERTScore_Precision,BERTScore_Recall,BERTScore_F1,METEOR
5726d58cf1498d1400e8ec97,Nigeria,"Nigeria gained independence from the United Kingdom as a Commonwealth Realm on 1 October 1960. Nigeria's government was a coalition of conservative parties: the Nigerian People's Congress (NPC), a party dominated by Northerners and those of the Islamic faith, and the Igbo and Christian-dominated National Council of Nigeria and the Cameroons (NCNC) led by Nnamdi Azikiwe. Azikiwe became Nigeria's maiden Governor-General in 1960. The opposition comprised the comparatively liberal Action Group (AG), which was largely dominated by the Yoruba and led by Obafemi Awolowo. The cultural and political differences between Nigeria's dominant ethnic groups – the Hausa ('Northerners'), Igbo ('Easterners') and Yoruba ('Westerners') – were sharp.",Who led the NCNC party?,Nnamdi Azikiwe,Nnamdi Azikiwe led the NCNC party.,7.57965434483665e-155,0.5,0.33333333333333337,0.5,0.9024710655212402,0.9620918035507202,0.9313282370567322,0.78125
5726d8815951b619008f7fc3,Chinese_characters,"Seal script, which had evolved slowly in the state of Qin during the Eastern Zhou dynasty, became standardized and adopted as the formal script for all of China in the Qin dynasty (leading to a popular misconception that it was invented at that time), and was still widely used for decorative engraving and seals (name chops, or signets) in the Han dynasty period. However, despite the Qin script standardization, more than one script remained in use at the time. For example, a little-known, rectilinear and roughly executed kind of common (vulgar) writing had for centuries coexisted with the more formal seal script in the Qin state, and the popularity of this vulgar writing grew as the use of writing itself became more widespread. By the Warring States period, an immature form of clerical script called ""early clerical"" or ""proto-clerical"" had already developed in the state of Qin based upon this vulgar writing, and with influence from seal script as well. The coexistence of the three scripts – small seal, vulgar and proto-clerical, with the latter evolving gradually in the Qin to early Han dynasties into clerical script – runs counter to the traditional belief that the Qin dynasty had one script only, and that clerical script was suddenly invented in the early Han dynasty from the small seal script.",What has evolved slowly in the State of of Qin?,Seal script,The seal script evolved slowly in the state of Qin.,1.0244914152188952e-231,0.33333333333333337,0.19999999999999998,0.33333333333333337,0.8510739803314209,0.8778802156448364,0.8642692565917969,0.6696428571428572
57304603b2c2fd1400568b54,Windows_8,"Retail distribution of Windows 8 has since been discontinued in favor of Windows 8.1. Unlike 8, 8.1 is available as ""full version software"" at both retail and online for download that does not require a previous version of Windows in order to be installed. Pricing for these new copies remain identical. With the retail release returning to full version software for Windows 8.1, the ""Personal Use License"" exemption was removed from the OEM SKU, meaning that end users building their own PCs for personal use must use the full retail version in order to satisfy the Windows 8.1 licensing requirements. Windows 8.1 with Bing is a special OEM-specific SKU of Windows 8.1 subsidized by Microsoft's Bing search engine.",What is the primary difference in Windows 8.1? ,"8.1 is available as ""full version software""","The primary difference in Windows 8.1 is that it is available as ""full version software"" at both retail and online for download, unlike Windows 8, which required a previous version of Windows to be installed.",0.14151579459126015,0.3636363636363636,0.33333333333333337,0.3636363636363636,0.8593084812164307,0.9350412487983704,0.8955766558647156,0.6476468138275718
572702fcf1498d1400e8f220,Comcast,"Comcast has been criticized for multiple reasons. The company's customer satisfaction often ranks among the lowest in the cable industry. Comcast has violated net neutrality practices in the past; and, despite Comcast's commitment to a narrow definition of net neutrality, critics advocate a definition of which precludes distinction between Comcast's private network services and the rest of the Internet. Critics also point out a lack of competition in the vast majority of Comcast's service area; there is limited competition among cable providers. Given Comcast's negotiating power as a large ISP, some suspect that Comcast could leverage paid peering agreements to unfairly influence end-user connection speeds. Its ownership of both content production (in NBCUniversal) and content distribution (as an ISP) has raised antitrust concerns. These issues, in addition to others, led to Comcast being dubbed ""The Worst Company in America"" by The Consumerist in 2014 and 2010.",What monopolistic practice draws criticism of Comcast?,a lack of competition in the vast majority of Comcast's service area,"Comcast's monopolistic practices that draw criticism include its ownership of both content production (in NBCUniversal) and content distribution (as an ISP), which raises antitrust concerns.",9.689041594391036e-232,0.20512820512820515,0.05405405405405406,0.10256410256410257,0.839198112487793,0.8572988510131836,0.8481519222259521,0.07518796992481203
5725d45b89a1e219009abf64,Israel,"Chess is a leading sport in Israel and is enjoyed by people of all ages. There are many Israeli grandmasters and Israeli chess players have won a number of youth world championships. Israel stages an annual international championship and hosted the World Team Chess Championship in 2005. The Ministry of Education and the World Chess Federation agreed upon a project of teaching chess within Israeli schools, and it has been introduced into the curriculum of some schools. The city of Beersheba has become a national chess center, with the game being taught in the city's kindergartens. Owing partly to Soviet immigration, it is home to the largest number of chess grandmasters of any city in the world. The Israeli chess team won the silver medal at the 2008 Chess Olympiad and the bronze, coming in third among 148 teams, at the 2010 Olympiad. Israeli grandmaster Boris Gelfand won the Chess World Cup in 2009 and the 2011 Candidates Tournament for the right to challenge the world champion. He only lost the World Chess Championship 2012 to reigning world champion Anand after a speed-chess tie breaker.[citation needed]",Who won the Chess Cup in 2009?,Boris Gelfand,Boris Gelfand won the Chess Cup in 2009.,6.484592771860512e-155,0.4,0.25,0.4,0.8761271238327026,0.9302049875259399,0.9023565649986267,0.7211538461538463
56d10e8f17492d1400aab84c,New_York_City,"The city is represented in the National Football League by the New York Giants and the New York Jets, although both teams play their home games at MetLife Stadium in nearby East Rutherford, New Jersey, which hosted Super Bowl XLVIII in 2014.",What city is MetLife Stadium located in?,"East Rutherford, New Jersey","MetLife Stadium is located in East Rutherford, New Jersey.",4.034282314146679e-78,0.6153846153846153,0.5454545454545454,0.6153846153846153,0.8671534061431885,0.9128629565238953,0.889421284198761,0.654320987654321
57269bdadd62a815002e8b02,Napoleon,"The initial military maneuvers began in September 1806. In a notable letter to Marshal Soult detailing the plan for the campaign, Napoleon described the essential features of Napoleonic warfare and introduced the phrase le bataillon-carré ('square battalion'). In the bataillon-carré system, the various corps of the Grande Armée would march uniformly together in close supporting distance. If any single corps was attacked, the others could quickly spring into action and arrive to help. Napoleon invaded Prussia with 180,000 troops, rapidly marching on the right bank of the River Saale. As in previous campaigns, his fundamental objective was to destroy one opponent before reinforcements from another could tip the balance of the war. Upon learning the whereabouts of the Prussian army, the French swung westwards and crossed the Saale with overwhelming force. At the twin battles of Jena and Auerstedt, fought on 14 October, the French convincingly defeated the Prussians and inflicted heavy casualties. With several major commanders dead or incapacitated, the Prussian king proved incapable of effectively commanding the army, which began to quickly disintegrate. In a vaunted pursuit that epitomized the ""peak of Napoleonic warfare,"" according to historian Richard Brooks, the French managed to capture 140,000 soldiers, over 2,000 cannons and hundreds of ammunition wagons, all in a single month. Historian David Chandler wrote of the Prussian forces: ""Never has the morale of any army been more completely shattered."" Despite their overwhelming defeat, the Prussians refused to negotiate with the French until the Russians had an opportunity to enter the fight.",How many Prussian soldiers were captured at the battles of Jena and Auerstedt?,"140,000","140,000 Prussian soldiers were captured at the battles of Jena and Auerstedt.",9.788429383461836e-232,0.2666666666666667,0.15384615384615385,0.2666666666666667,0.810107946395874,0.8937082290649414,0.8498571515083313,0.2380952380952381
57267c9bdd62a815002e86e3,Cotton,"During the late medieval period, cotton became known as an imported fiber in northern Europe, without any knowledge of how it was derived, other than that it was a plant. Because Herodotus had written in his Histories, Book III, 106, that in India trees grew in the wild producing wool, it was assumed that the plant was a tree, rather than a shrub. This aspect is retained in the name for cotton in several Germanic languages, such as German Baumwolle, which translates as ""tree wool"" (Baum means ""tree""; Wolle means ""wool""). Noting its similarities to wool, people in the region could only imagine that cotton must be produced by plant-borne sheep. John Mandeville, writing in 1350, stated as fact the now-preposterous belief: ""There grew there [India] a wonderful tree which bore tiny lambs on the endes of its branches. These branches were so pliable that they bent down to allow the lambs to feed when they are hungrie  [sic]."" (See Vegetable Lamb of Tartary.) By the end of the 16th century, cotton was cultivated throughout the warmer regions in Asia and the Americas.",By the end of what century was cotton grown in the Americas and Asia?,16th century,"By the end of the 16th century, cotton was grown in the Americas and Asia.",9.257324954728539e-232,0.23529411764705882,0.13333333333333333,0.23529411764705882,0.8385703563690186,0.8973782062530518,0.8669782280921936,0.15151515151515152
571097dca58dae1900cd6aa5,Age_of_Enlightenment,"The writers of Grub Street, the Grub Street Hacks, were left feeling bitter about the relative success of the men of letters, and found an outlet for their literature which was typified by the libelle. Written mostly in the form of pamphlets, the libelles ""slandered the court, the Church, the aristocracy, the academies, the salons, everything elevated and respectable, including the monarchy itself"". Le Gazetier cuirassé by Charles Théveneau de Morande was a prototype of the genre. It was Grub Street literature that was most read by the public during the Enlightenment. More importantly, according to Darnton, the Grub Street hacks inherited the ""revolutionary spirit"" once displayed by the philosophes, and paved the way for the French Revolution by desacralizing figures of political, moral and religious authority in France.","Which works by the Grub Street Hacks ""slandered the court, the Church, the aristocracy, the academies, the salons, everything elevated and respectable, including the monarchy itself.""?",the libelles,"The Grub Street Hacks' works, typified by the libelle, ""slandered the court, the Church, the aristocracy, the academies, the salons, everything elevated and respectable, including the monarchy itself.""",7.919883909890055e-232,0.13333333333333333,0.07142857142857142,0.13333333333333333,0.7862859964370728,0.8098649382591248,0.7979013323783875,0.10869565217391305
56f8c7d79e9bad19000a04b7,Southampton,"Southampton was named ""fittest city in the UK"" in 2006 by Men's Fitness magazine. The results were based on the incidence of heart disease, the amount of junk food and alcohol consumed, and the level of gym membership. In 2007, it had slipped one place behind London, but was still ranked first when it came to the parks and green spaces available for exercise and the amount of television watched by Sotonians was the lowest in the country. Speedway racing took place at Banister Court Stadium in the pre-war era. It returned in the 1940s after WW2 and the Saints operated until the stadium closed down at the end of 1963. A training track operated in the 1950s in the Hamble area.","During the pre-war period, where was speedway racing held?",Banister Court Stadium,"During the pre-war period, Speedway racing was held at Banister Court Stadium in Southampton.",2.7961519085384026e-78,0.33333333333333337,0.25,0.33333333333333337,0.8427973389625549,0.8816660046577454,0.8617936372756958,0.7181571815718159
570e83490b85d914000d7f71,Melbourne,"Melbourne's air quality is generally good and has improved significantly since the 1980s. Like many urban environments, the city faces significant environmental issues, many of them relating to the city's large urban footprint and urban sprawl and the demand for infrastructure and services. One such issue is water usage, drought and low rainfall. Drought in Victoria, low rainfalls and high temperatures deplete Melbourne water supplies and climate change may have a long-term impact on the water supplies of Melbourne. In response to low water supplies and low rainfall due to drought, the government implemented water restrictions and a range of other options including: water recycling schemes for the city, incentives for household water tanks, greywater systems, water consumption awareness initiatives, and other water saving and reuse initiatives; also, in June 2007, the Bracks Government announced that a $3.1 billion Wonthaggi desalination plant would be built on Victoria's south-east coast, capable of treating 150 billion litres of water per year, as well as a 70 km (43 mi) pipeline from the Goulburn area in Victoria's north to Melbourne and a new water pipeline linking Melbourne and Geelong. Both projects are being conducted under controversial Public-Private Partnerships and a multitude of independent reports have found that neither project is required to supply water to the city and that Sustainable Water Management is the best solution. In the meantime, the drought must be weathered.",Which government announced a $3.1 billion Wonthaggi desalination plant in June 2007?,Bracks Government,The Bracks Government announced a $3.1 billion Wonthaggi desalination plant in June 2007.,5.019362538473707e-155,0.25,0.14285714285714288,0.25,0.8143629431724548,0.8706561326980591,0.8415692448616028,0.6048387096774195
57290ceeaf94a219006a9fd9,Race_(human_categorization),"One crucial innovation in reconceptualizing genotypic and phenotypic variation was the anthropologist C. Loring Brace's observation that such variations, insofar as it is affected by natural selection, slow migration, or genetic drift, are distributed along geographic gradations or clines. In part this is due to isolation by distance. This point called attention to a problem common to phenotype-based descriptions of races (for example, those based on hair texture and skin color): they ignore a host of other similarities and differences (for example, blood type) that do not correlate highly with the markers for race. Thus, anthropologist Frank Livingstone's conclusion, that since clines cross racial boundaries, ""there are no races, only clines"".",What is a problem common to phenotype-based descriptions of races?,they ignore a host of other similarities and differences,"A problem common to phenotype-based descriptions of races is that they ignore a host of other similarities and differences that do not correlate highly with the markers for race, such as blood type.",0.2355638968135057,0.4186046511627907,0.3902439024390244,0.4186046511627907,0.8566305637359619,0.9282567501068115,0.8910065293312073,0.788932207060862
56cd8d1a62d2951400fa66c6,Sino-Tibetan_relations_during_the_Ming_dynasty,"The Information Office of the State Council of the PRC preserves an edict of the Zhengtong Emperor (r. 1435–1449) addressed to the Karmapa in 1445, written after the latter's agent had brought holy relics to the Ming court. Zhengtong had the following message delivered to the Great Treasure Prince of Dharma, the Karmapa:",When was the edict written?,after the latter's agent had brought holy relics to the Ming court,1445,0.0,0.0,0.0,0.0,0.8028978109359741,0.8128917217254639,0.8078638911247253,0.0
57300da0947a6a140053cffe,British_Isles,"Hiberni (Ireland), Pictish (northern Britain) and Britons (southern Britain) tribes, all speaking Insular Celtic, inhabited the islands at the beginning of the 1st millennium AD. Much of Brittonic-controlled Britain was conquered by the Roman Empire from AD 43. The first Anglo-Saxons arrived as Roman power waned in the 5th century and eventually dominated the bulk of what is now England. Viking invasions began in the 9th century, followed by more permanent settlements and political change—particularly in England. The subsequent Norman conquest of England in 1066 and the later Angevin partial conquest of Ireland from 1169 led to the imposition of a new Norman ruling elite across much of Britain and parts of Ireland. By the Late Middle Ages, Great Britain was separated into the Kingdoms of England and Scotland, while control in Ireland fluxed between Gaelic kingdoms, Hiberno-Norman lords and the English-dominated Lordship of Ireland, soon restricted only to The Pale. The 1603 Union of the Crowns, Acts of Union 1707 and Acts of Union 1800 attempted to consolidate Britain and Ireland into a single political unit, the United Kingdom of Great Britain and Ireland, with the Isle of Man and the Channel Islands remaining as Crown Dependencies. The expansion of the British Empire and migrations following the Irish Famine and Highland Clearances resulted in the distribution of the islands' population and culture throughout the world and a rapid de-population of Ireland in the second half of the 19th century. Most of Ireland seceded from the United Kingdom after the Irish War of Independence and the subsequent Anglo-Irish Treaty (1919–1922), with six counties remaining in the UK as Northern Ireland.",What are the six counties in Ireland called that are still part of the United Kingdom?,Northern Ireland,The six counties in Ireland that are still part of the United Kingdom are called Northern Ireland.,1.0669733992029681e-231,0.21052631578947367,0.11764705882352941,0.21052631578947367,0.8229125142097473,0.8703864812850952,0.8459839224815369,0.2857142857142857
570b25ecec8fbc190045b87d,Videoconferencing,"The U.S. Social Security Administration (SSA), which oversees the world's largest administrative judicial system under its Office of Disability Adjudication and Review (ODAR), has made extensive use of videoconferencing to conduct hearings at remote locations. In Fiscal Year (FY) 2009, the U.S. Social Security Administration (SSA) conducted 86,320 videoconferenced hearings, a 55% increase over FY 2008. In August 2010, the SSA opened its fifth and largest videoconferencing-only National Hearing Center (NHC), in St. Louis, Missouri. This continues the SSA's effort to use video hearings as a means to clear its substantial hearing backlog. Since 2007, the SSA has also established NHCs in Albuquerque, New Mexico, Baltimore, Maryland, Falls Church, Virginia, and Chicago, Illinois.",What US Department oversees the World's largest administrative judicial system?,Social Security Administration (SSA),The U.S. Social Security Administration (SSA) oversees the world's largest administrative judicial system.,0.1933853138176172,0.4210526315789474,0.35294117647058826,0.4210526315789474,0.8832735419273376,0.9406903982162476,0.9110783338546753,0.8099489795918368
572e9a4edfa6aa1500f8d1e3,Cyprus,"In 2014, Turkey was ordered by the European Court of Human Rights to pay well over $100m in compensation to Cyprus for the invasion; Ankara announced that it would ignore the judgment. In 2014, a group of Cypriot refugees and a European parliamentarian, later joined by the Cypriot government, filed a complaint to the International Court of Justice, accusing Turkey of violating the Geneva Conventions by directly or indirectly transferring its civilian population into occupied territory. Over the preceding ten years, civilian transfer by Turkey had ""reached new heights"", in the words of one US ambassador.[f] Other violations of the Geneva and the Hague Conventions—both ratified by Turkey—amount to what archaeologist Sophocles Hadjisavvas called ""the organized destruction of Greek and Christian heritage in the north"". These violations include looting of cultural treasures, deliberate destruction of churches, neglect of works of art, and altering the names of important historical sites, which was condemned by the International Council on Monuments and Sites. Hadjisavvas has asserted that these actions are motivated by a Turkish policy of erasing the Greek presence in Northern Cyprus within a framework of ethnic cleansing, as well as by greed and profit-seeking on the part of the individuals involved.",What year was Turkey ordered to pay fines to Cyprus?,2014,2014,1.0,1.0,0.0,1.0,1.0000001192092896,1.0000001192092896,1.0000001192092896,0.5
573323754776f41900660702,Portugal,"Portugal (Portuguese: [puɾtuˈɣaɫ]), officially the Portuguese Republic (Portuguese: República Portuguesa), is a country on the Iberian Peninsula, in Southwestern Europe. It is the westernmost country of mainland Europe, being bordered by the Atlantic Ocean to the west and south and by Spain to the north and east. The Portugal–Spain border is 1,214 km (754 mi) long and considered the longest uninterrupted border within the European Union. The republic also includes the Atlantic archipelagos of the Azores and Madeira, both autonomous regions with their own regional governments.",What two autonomous regions have their own governments in Portugal?,Azores and Madeira,The two autonomous regions in Portugal with their own governments are the Azores and Madeira.,4.65988169467104e-155,0.33333333333333337,0.25,0.33333333333333337,0.8437407612800598,0.8915254473686218,0.8669751286506653,0.4464285714285714
572702f4708984140094d87b,Capacitor," Capacitors deviate from the ideal capacitor equation in a number of ways. Some of these, such as leakage current and parasitic effects are linear, or can be assumed to be linear, and can be dealt with by adding virtual components to the equivalent circuit of the capacitor. The usual methods of network analysis can then be applied. In other cases, such as with breakdown voltage, the effect is non-linear and normal (i.e., linear) network analysis cannot be used, the effect must be dealt with separately. There is yet another group, which may be linear but invalidate the assumption in the analysis that capacitance is a constant. Such an example is temperature dependence. Finally, combined parasitic effects such as inherent inductance, resistance, or dielectric losses can exhibit non-uniform behavior at variable frequencies of operation.","Upon dealing with leakage current and parasitic effects in a realistic model of a capacitor, what sort of methods can then be applied?",The usual methods of network analysis,The usual methods of network analysis can then be applied.,0.5169731539571706,0.7499999999999999,0.7142857142857143,0.7499999999999999,0.9244834780693054,0.9563357830047607,0.940139889717102,0.9353298611111112
572776665951b619008f8a7a,"Ann_Arbor,_Michigan","High tech companies have located in the area since the 1930s, when International Radio Corporation introduced the first mass-produced AC/DC radio (the Kadette, in 1931) as well as the first pocket radio (the Kadette Jr., in 1933). The Argus camera company, originally a subsidiary of International Radio, manufactured cameras in Ann Arbor from 1936 to the 1960s. Current firms include Arbor Networks (provider of Internet traffic engineering and security systems), Arbortext (provider of XML-based publishing software), JSTOR (the digital scholarly journal archive), MediaSpan (provider of software and online services for the media industries), Truven Health Analytics, and ProQuest, which includes UMI. Ann Arbor Terminals manufactured a video-display terminal called the Ann Arbor Ambassador during the 1980s. Barracuda Networks, which provides networking, security, and storage products based on network appliances and cloud services, opened an engineering office in Ann Arbor in 2008 on Depot St. and recently announced it will move downtown to occupy the building previously used as the Borders headquarters.","Which network company opened up in 2008 providing security, storage & networking?",Barracuda Networks,"Barracuda Networks opened in 2008 providing security, storage, and networking services.",5.477489369001354e-155,0.3076923076923077,0.18181818181818182,0.3076923076923077,0.8683600425720215,0.9658757448196411,0.9145256876945496,0.646551724137931
5709d33a4103511400d59471,Imperial_College_London,"Imperial submitted a total of 1,257 staff across 14 units of assessment to the 2014 Research Excellence Framework (REF) assessment. In the REF results 46% of Imperial's submitted research was classified as 4*, 44% as 3*, 9% as 2* and 1% as 1*, giving an overall GPA of 3.36. In rankings produced by Times Higher Education based upon the REF results Imperial was ranked 2nd overall for GPA and 8th for ""research power"" (compared to 6th and 7th respectively in the equivalent rankings for the RAE 2008).","How highly was Imperial ranked in ""research power"" in 2014?",8th,"Imperial was ranked 8th in ""research power"" in 2014.",1.0518351895246305e-231,0.19999999999999998,0.0,0.19999999999999998,0.8242401480674744,0.8249931335449219,0.8246164321899414,0.27777777777777785
572c929ef182dd1900d7c7db,Tennessee,"The Tennessee income tax does not apply to salaries and wages, but most income from stock, bonds and notes receivable is taxable. All taxable dividends and interest which exceed the $1,250 single exemption or the $2,500 joint exemption are taxable at the rate of 6%. The state's sales and use tax rate for most items is 7%. Food is taxed at a lower rate of 5.25%, but candy, dietary supplements and prepared food are taxed at the full 7% rate. Local sales taxes are collected in most jurisdictions, at rates varying from 1.5% to 2.75%, bringing the total sales tax to between 8.5% and 9.75%, one of the highest levels in the nation. Intangible property is assessed on the shares of stock of stockholders of any loan company, investment company, insurance company or for-profit cemetery companies. The assessment ratio is 40% of the value multiplied by the tax rate for the jurisdiction. Tennessee imposes an inheritance tax on decedents' estates that exceed maximum single exemption limits ($1,000,000 for deaths in 2006 and thereafter).",What is the sales tax on foodstuffs in Tennessee?,5.25%,The sales tax on foodstuffs in Tennessee is 5.25%.,0.0,0.33333333333333337,0.19999999999999998,0.33333333333333337,0.8387324810028076,0.9095791578292847,0.8727203607559204,0.0
570df1970dc6ce1900204d2d,Antarctica,"Positioned asymmetrically around the South Pole and largely south of the Antarctic Circle, Antarctica is the southernmost continent and is surrounded by the Southern Ocean; alternatively, it may be considered to be surrounded by the southern Pacific, Atlantic, and Indian Oceans, or by the southern waters of the World Ocean. It covers more than 14,000,000 km2 (5,400,000 sq mi), making it the fifth-largest continent, about 1.3 times as large as Europe. The coastline measures 17,968 km (11,165 mi) and is mostly characterized by ice formations, as the following table shows:",What is the southern most continent?,Antarctica,Antarctica.,0.0,1.0,0.0,1.0,0.9669355154037476,0.9339353442192078,0.9501489996910095,0.0
57280767ff5b5019007d9b4c,Royal_assent,"The power of parliament to pass bills was often thwarted by monarchs. Charles I dissolved parliament in 1629, after it passed motions critical of and bills seeking to restrict his arbitrary exercise of power. During the eleven years of personal rule that followed, Charles performed legally dubious actions, such as raising taxes without parliament's approval. After the English Civil War, it was accepted that parliament should be summoned to meet regularly, but it was still commonplace for monarchs to refuse royal assent to bills. In 1678, Charles II withheld his assent from a bill ""for preserving the Peace of the Kingdom by raising the Militia, and continuing them in Duty for Two and Forty Days,"" suggesting that he, not parliament, should control the militia. The last Stuart monarch, Anne, similarly withheld on 11 March 1708, on the advice of her ministers, her assent from a bill for the settling of Militia in Scotland. No monarch has since withheld royal assent on a bill passed by the British parliament.",Which monarch was responsible for dissolving parliament in 1629?,Charles I,Charles I was responsible for dissolving parliament in 1629.,6.08970970641905e-155,0.3636363636363636,0.2222222222222222,0.3636363636363636,0.8229851722717285,0.8351353406906128,0.8290157318115234,0.6944444444444445
57267d5c5951b619008f7486,Queen_Victoria,"According to one of her biographers, Giles St Aubyn, Victoria wrote an average of 2,500 words a day during her adult life. From July 1832 until just before her death, she kept a detailed journal, which eventually encompassed 122 volumes. After Victoria's death, her youngest daughter, Princess Beatrice, was appointed her literary executor. Beatrice transcribed and edited the diaries covering Victoria's accession onwards, and burned the originals in the process. Despite this destruction, much of the diaries still exist. In addition to Beatrice's edited copy, Lord Esher transcribed the volumes from 1832 to 1861 before Beatrice destroyed them. Part of Victoria's extensive correspondence has been published in volumes edited by A. C. Benson, Hector Bolitho, George Earle Buckle, Lord Esher, Roger Fulford, and Richard Hough among others.",What did Beatrice do with her mother's journals?,transcribed and edited,"Beatrice transcribed and edited the diaries covering Victoria's accession onwards, and burned the originals.",2.7961519085384026e-78,0.33333333333333337,0.25,0.33333333333333337,0.8168778419494629,0.8731387853622437,0.8440718054771423,0.3658536585365854
56fb2afef34c681400b0c1e2,Middle_Ages,"Depopulation, deurbanisation, invasion, and movement of peoples, which had begun in Late Antiquity, continued in the Early Middle Ages. The barbarian invaders, including various Germanic peoples, formed new kingdoms in what remained of the Western Roman Empire. In the 7th century, North Africa and the Middle East—once part of the Eastern Roman Empire—came under the rule of the Caliphate, an Islamic empire, after conquest by Muhammad's successors. Although there were substantial changes in society and political structures, the break with Antiquity was not complete. The still-sizeable Byzantine Empire survived in the east and remained a major power. The empire's law code, the Code of Justinian, was rediscovered in Northern Italy in 1070 and became widely admired later in the Middle Ages. In the West, most kingdoms incorporated the few extant Roman institutions. Monasteries were founded as campaigns to Christianise pagan Europe continued. The Franks, under the Carolingian dynasty, briefly established the Carolingian Empire during the later 8th and early 9th century. It covered much of Western Europe, but later succumbed to the pressures of internal civil wars combined with external invasions—Vikings from the north, Magyars from the east, and Saracens from the south.",In what state did barbarian invaders establish kingdoms?,the Western Roman Empire,"The barbarian invaders, including various Germanic peoples, established kingdoms in what remained of the Western Roman Empire.",2.3917119842750254e-78,0.38095238095238093,0.3157894736842105,0.38095238095238093,0.8441533446311951,0.9285908341407776,0.884361207485199,0.5555555555555556
56e1c227cd28a01900c67b35,Communications_in_Somalia,"Additionally, Somalia has several private television networks, including Horn Cable Television and Universal TV. Two such TV stations re-broadcast Al-Jazeera and CNN. Eastern Television Network and SBC TV air from Bosaso, the commercial capital of Puntland. The Puntland and Somaliland regions also each have one government-run TV channel, Puntland TV and Radio and Somaliland National TV, respectively.",What is the commercial capital of Puntland?,Bosaso,Bosaso,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5
570bfcd5ec8fbc190045bbfd,ASCII,"Many of the non-alphanumeric characters were positioned to correspond to their shifted position on typewriters; an important subtlety is that these were based on mechanical typewriters, not electric typewriters. Mechanical typewriters followed the standard set by the Remington No. 2 (1878), the first typewriter with a shift key, and the shifted values of 23456789- were ""#$%_&'() –  early typewriters omitted 0 and 1, using O (capital letter o) and l (lowercase letter L) instead, but 1! and 0) pairs became standard once 0 and 1 became common. Thus, in ASCII !""#$% were placed in second column, rows 1–5, corresponding to the digits 1–5 in the adjacent column. The parentheses could not correspond to 9 and 0, however, because the place corresponding to 0 was taken by the space character. This was accommodated by removing _ (underscore) from 6 and shifting the remaining characters left, which corresponded to many European typewriters that placed the parentheses with 8 and 9. This discrepancy from typewriters led to bit-paired keyboards, notably the Teletype Model 33, which used the left-shifted layout corresponding to ASCII, not to traditional mechanical typewriters. Electric typewriters, notably the more recently introduced IBM Selectric (1961), used a somewhat different layout that has become standard on computers—​​following the IBM PC (1981), especially Model M (1984)—​​and thus shift values for symbols on modern keyboards do not correspond as closely to the ASCII table as earlier keyboards did. The /? pair also dates to the No. 2, and the ,< .> pairs were used on some keyboards (others, including the No. 2, did not shift , (comma) or . (full stop) so they could be used in uppercase without unshifting). However, ASCII split the ;: pair (dating to No. 2), and rearranged mathematical symbols (varied conventions, commonly -* =+) to :* ;+ -=.",What were used instead of 0 and 1? ,using O (capital letter o) and l (lowercase letter L) instead,O (capital letter O) and l (lowercase letter L) were used instead of 0 and 1.,0.31535540524901323,0.8148148148148148,0.64,0.7407407407407406,0.9378488659858704,0.9608383178710938,0.9492044448852539,0.911606180380884
